subset,representation,can,abs_residual
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCC[N+]1(C)CC[N+](C)(C)CC[N+](C)(C)CC1.[Br-].[I-].[I-],1.9524522116225218
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCCCC[N+]1(C)CC[N+](C)(C)CC[N+](C)(C)CC1.[Br-].[I-].[I-],1.720235826970059
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCCCCCC[N+]1(C)CC[N+](C)(C)CC[N+](C)(C)CC1.[Br-].[I-].[I-],1.0359168545764292
all Q-HERO,MolFormer (raw),CCCCCCCC[N+](C)(C)CCN(CC[N+](C)(C)CCCCCCCC)CC[N+](C)(C)CCCCCCCC.[Br-].[Br-].[Br-],0.5791169658659773
all Q-HERO,MolFormer (raw),CCCCCCCCCC[N+](C)(C)CCN(CC[N+](C)(C)CCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-].[Br-],0.14217262927639274
all Q-HERO,MolFormer (raw),CCCCCCCCCCC[N+](C)(C)CCN(CC[N+](C)(C)CCCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCCC.[Br-].[Br-].[Br-],0.7956443294000486
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](C)(C)CCN(CC[N+](C)(C)CCCCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-],0.35852036721938707
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCC[N+](C)(C)CCN(CC[N+](C)(C)CCCCCCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-].[Br-],0.9404803493230494
all Q-HERO,MolFormer (raw),CCCCCCCC[N+](C)(C)CCCN(CCC[N+](C)(C)CCCCCCCC)CCC[N+](C)(C)CCCCCCCC.[Br-].[Br-].[Br-],1.6857985297787041
all Q-HERO,MolFormer (raw),CCCCCCCCCC[N+](C)(C)CCCN(CCC[N+](C)(C)CCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-].[Br-],0.608966554569238
all Q-HERO,MolFormer (raw),CCCCCCCCCCC[N+](C)(C)CCCN(CCC[N+](C)(C)CCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCC.[Br-].[Br-].[Br-],0.6151260583131115
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](C)(C)CCCN(CCC[N+](C)(C)CCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-],0.686814329144579
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](C)(C)CCCN(CCC[N+](C)(C)CCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-].[Cl-],1.2983851356768756
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCC[N+](C)(C)CCCN(CCC[N+](C)(C)CCCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCCC.[Br-].[Br-].[Br-],0.24407760055505356
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCC[N+](C)(C)CCCN(CCC[N+](C)(C)CCCCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-].[Br-],0.6707461807587484
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCC[N+](C)(C)CCCN(CCC[N+](C)(C)CCCCCCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-].[Br-],1.4475805085935955
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCN(CCC[N+](C)(C)CCCCCCCCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Br-].[Br-].[Br-],1.133740838578553
all Q-HERO,MolFormer (raw),CCCCCCCC[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CCCCCCCC)CCC[N+](C)(C)CCCCCCCC.[Br-].[Br-].[Br-].[Br-],1.7024272964918608
all Q-HERO,MolFormer (raw),CCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-].[Br-].[Br-],0.2555285360408006
all Q-HERO,MolFormer (raw),CCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCC.[Br-].[Br-].[Br-].[Br-],0.3965273734978323
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-].[Br-],0.15824374584292222
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CCCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCCC.[Br-].[Br-].[Br-].[Br-],0.18989753643654128
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CCCCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-].[Br-].[Br-],1.313254863943396
all Q-HERO,MolFormer (raw),C=CC[N+](CCC[N+](C)(C)CCCCCCCC)(CCC[N+](C)(C)CCCCCCCC)CCC[N+](C)(C)CCCCCCCC.[Br-].[Br-].[Br-].[Br-],0.6157274094432944
all Q-HERO,MolFormer (raw),C=CC[N+](CCC[N+](C)(C)CCCCCCCCCC)(CCC[N+](C)(C)CCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-].[Br-].[Br-],1.7468730288520538
all Q-HERO,MolFormer (raw),C=CC[N+](CCC[N+](C)(C)CCCCCCCCCCC)(CCC[N+](C)(C)CCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCC.[Br-].[Br-].[Br-].[Br-],1.5301254393672479
all Q-HERO,MolFormer (raw),C=CC[N+](CCC[N+](C)(C)CCCCCCCCCCCC)(CCC[N+](C)(C)CCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-].[Br-],0.5404526962228327
all Q-HERO,MolFormer (raw),C=CC[N+](CCC[N+](C)(C)CCCCCCCCCCCCC)(CCC[N+](C)(C)CCCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCCC.[Br-].[Br-].[Br-].[Br-],0.08333177405910752
all Q-HERO,MolFormer (raw),C=CC[N+](CCC[N+](C)(C)CCCCCCCCCCCCCC)(CCC[N+](C)(C)CCCCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-].[Br-].[Br-],0.05021646759071707
all Q-HERO,MolFormer (raw),C=CC[N+](CCC[N+](C)(C)CCCCCCCCCCCCCCCC)(CCC[N+](C)(C)CCCCCCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-].[Br-].[Br-],0.5631330889525519
all Q-HERO,MolFormer (raw),C=CC[N+](CCC[N+](C)(C)CCCCCCCCCCCCCCCCCC)(CCC[N+](C)(C)CCCCCCCCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Br-].[Br-].[Br-].[Br-],0.8318569949693617
all Q-HERO,MolFormer (raw),CCCCCCCCCCC[N+](C)(C)CCC[N+](CCC[N+](C)(C)CCCCCCCCCCC)(CCC[N+](C)(C)CCCCCCCCCCC)Cc1ccccc1.[Br-].[Br-].[Br-].[Br-],0.8998215498601827
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](C)(C)CCC[N+](CCC[N+](C)(C)CCCCCCCCCCCC)(CCC[N+](C)(C)CCCCCCCCCCCC)Cc1ccccc1.[Br-].[Br-].[Br-].[Br-],0.0750817933320107
all Q-HERO,MolFormer (raw),CCCCCCCCCC[N+](C)(C)CCCCCNCCCCC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],0.03160009400344088
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](C)(C)CCCCCNCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.052846653616118955
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCC[N+](C)(C)CCCCCNCCCCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],1.626235922367557
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCNCCCCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-],1.0034154092558811
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](C)(C)CCCNCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.25233685935531014
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](C)(C)CCCNCCCN(C)C.[Br-],0.35050823613753934
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](C)(C)CCCNCCC[N+](C)(C)CCC.[Br-].[Br-],0.9247824970397966
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](C)(C)CCCCCCCNCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],1.0881918446523289
all Q-HERO,MolFormer (raw),CCCCCCCCCCC[N+](CC)(CC)c1ccc(N(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1.[I-],0.2114760946584986
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](CC)(CC)c1ccc(N(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1.[I-],0.7453027521482376
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCC[N+](CC)(CC)c1ccc(N(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1.[I-],1.7414915384862801
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCC[N+](CC)(CC)c1ccc(N(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1.[I-],0.8770367550552414
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCCCC[N+](CC)(CC)c1ccc(N(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1.[I-],1.1506739368445058
all Q-HERO,MolFormer (raw),CCCCCCCCCC[N+](CC)(CC)c1ccc(N(c2ccc([N+](C)(CC)CC)cc2)c2ccc([N+](C)(CC)CC)cc2)cc1.[I-].[I-].[I-],1.2237252701153132
all Q-HERO,MolFormer (raw),CCCCCCCCCCC[N+](CC)(CC)c1ccc(N(c2ccc([N+](C)(CC)CC)cc2)c2ccc([N+](C)(CC)CC)cc2)cc1.[I-].[I-].[I-],2.042278000080529
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](CC)(CC)c1ccc(N(c2ccc([N+](C)(CC)CC)cc2)c2ccc([N+](C)(CC)CC)cc2)cc1.[I-].[I-].[I-],1.8891608113223617
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCC[N+](CC)(CC)c1ccc(N(c2ccc([N+](C)(CC)CC)cc2)c2ccc([N+](C)(CC)CC)cc2)cc1.[I-].[I-].[I-],2.7978590833157293
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCC[N+](CC)(CC)c1ccc(N(c2ccc([N+](C)(CC)CC)cc2)c2ccc([N+](C)(CC)CC)cc2)cc1.[I-].[I-].[I-],1.450947642585815
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCCCC[N+](CC)(CC)c1ccc(N(c2ccc([N+](C)(CC)CC)cc2)c2ccc([N+](C)(CC)CC)cc2)cc1.[I-].[I-].[I-],2.043640179798478
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCCCCCC[N+](CC)(CC)c1ccc(N(c2ccc([N+](C)(CC)CC)cc2)c2ccc([N+](C)(CC)CC)cc2)cc1.[Br-].[I-].[I-],2.2043155684818814
all Q-HERO,MolFormer (raw),CCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[I-],2.7044098167408084
all Q-HERO,MolFormer (raw),CCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[I-],3.7920171352654295
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[I-],4.539123804788132
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[I-],1.2029495604035203
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[I-],0.3742781328582039
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[I-],1.8155430245383193
all Q-HERO,MolFormer (raw),CCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccc([N+](C)(C)C)cc2)c2ccc([N+](C)(C)C)cc2)cc1.[I-].[I-].[I-],0.40899323875782745
all Q-HERO,MolFormer (raw),CCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccc([N+](C)(C)C)cc2)c2ccc([N+](C)(C)C)cc2)cc1.[I-].[I-].[I-],0.39526127399718947
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccc([N+](C)(C)C)cc2)c2ccc([N+](C)(C)C)cc2)cc1.[I-].[I-].[I-],0.9568835307840078
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccc([N+](C)(C)C)cc2)c2ccc([N+](C)(C)C)cc2)cc1.[I-].[I-].[I-],0.3533218599818744
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccc([N+](C)(C)C)cc2)c2ccc([N+](C)(C)C)cc2)cc1.[I-].[I-].[I-],2.398522977452265
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccc([N+](C)(C)C)cc2)c2ccc([N+](C)(C)C)cc2)cc1.[I-].[I-].[I-],2.206439705885308
all Q-HERO,MolFormer (raw),CCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc(N(C)C)cc2)cc1.[I-],2.7435779929628064
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc(N(C)C)cc2)cc1.[I-],1.1941781198371921
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc(N(C)C)cc2)cc1.[I-],0.24855040583917942
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc(N(C)C)cc2)cc1.[I-],1.0232944425796182
all Q-HERO,MolFormer (raw),CCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)C)cc2)cc1.[I-].[I-],1.4754657261981339
all Q-HERO,MolFormer (raw),CCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)C)cc2)cc1.[I-].[I-],2.234037998893062
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)C)cc2)cc1.[I-].[I-],3.0663194327544945
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)C)cc2)cc1.[I-].[I-],3.244550338792547
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)C)cc2)cc1.[I-].[I-],3.1991737285834003
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)C)cc2)cc1.[I-].[I-],3.226673914664744
all Q-HERO,MolFormer (raw),CCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)CCCCCCCCCC)cc2)cc1.[I-].[I-],2.9281341933036478
all Q-HERO,MolFormer (raw),CCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)CCCCCCCCCCC)cc2)cc1.[I-].[I-],2.9365976462409127
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)CCCCCCCCCCCC)cc2)cc1.[I-].[I-],2.1933805951689123
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)CCCCCCCCCCCCCC)cc2)cc1.[I-].[I-],0.686132376693362
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)CCCCCCCCCCCCCCCC)cc2)cc1.[I-].[I-],1.7337371038905345
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)CCCCCCCCCCCCCCCCCC)cc2)cc1.[I-].[I-],1.122417997361273
all Q-HERO,MolFormer (raw),CCCCCCCCCCN(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)CCCCCCCCCC)cc2)cc1.[I-],1.5853301089322198
all Q-HERO,MolFormer (raw),CCCCCCCCCCCN(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)CCCCCCCCCCC)cc2)cc1.[I-],1.1911677091993234
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCN(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)CCCCCCCCCCCC)cc2)cc1.[I-],2.338867646253898
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCN(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)CCCCCCCCCCCCCC)cc2)cc1.[I-],5.184836706443585
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCCN(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)CCCCCCCCCCCCCCCC)cc2)cc1.[I-],1.3906008943813346
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCCCCN(C)c1ccc(C(c2ccccc2)c2ccc([N+](C)(C)CCCCCCCCCCCCCCCCCC)cc2)cc1.[I-],4.286179620553905
all Q-HERO,MolFormer (raw),CCCCCCCC[n+]1ccc(CCCc2cc[n+](CCCCCCCC)cc2)cc1.[Br-].[Br-],1.1595488126634685
all Q-HERO,MolFormer (raw),CCCCCCCCCC[n+]1ccc(CCCc2cc[n+](CCCCCCCCCC)cc2)cc1.[Br-].[Br-],1.3709852775622382
all Q-HERO,MolFormer (raw),CCCCCCCCCCC[n+]1ccc(CCCc2cc[n+](CCCCCCCCCCC)cc2)cc1.[Br-].[Br-],2.0401949183501165
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[n+]1ccc(CCCc2cc[n+](CCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],2.8732485138148514
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCC[n+]1ccc(CCCc2cc[n+](CCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],3.2903348292449452
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCC[n+]1ccc(CCCc2cc[n+](CCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.979330005538952
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCC[n+]1ccc(CCCc2cc[n+](CCCCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.08245485650736306
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCCCCC[n+]1ccc(CCCc2cc[n+](CCCCCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],1.2619056848271388
all Q-HERO,MolFormer (raw),CCCCCCCC[n+]1cccc(CN(Cc2ccc[n+](CCCCCCCC)c2)Cc2ccc[n+](CCCCCCCC)c2)c1.[Br-].[Br-].[Br-],1.0613903992568852
all Q-HERO,MolFormer (raw),CCCCCCCCCC[n+]1cccc(CN(Cc2ccc[n+](CCCCCCCCCC)c2)Cc2ccc[n+](CCCCCCCCCC)c2)c1.[Br-].[Br-].[Br-],2.7669543522161675
all Q-HERO,MolFormer (raw),CCCCCCCCCCC[n+]1cccc(CN(Cc2ccc[n+](CCCCCCCCCCC)c2)Cc2ccc[n+](CCCCCCCCCCC)c2)c1.[Br-].[Br-].[Br-],2.706632243499655
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[n+]1cccc(CN(Cc2ccc[n+](CCCCCCCCCCCC)c2)Cc2ccc[n+](CCCCCCCCCCCC)c2)c1.[Br-].[Br-].[Br-],1.9380639420952
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCC[n+]1cccc(CN(Cc2ccc[n+](CCCCCCCCCCCCC)c2)Cc2ccc[n+](CCCCCCCCCCCCC)c2)c1.[Br-].[Br-].[Br-],1.959634188346238
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCC[n+]1cccc(CN(Cc2ccc[n+](CCCCCCCCCCCCCC)c2)Cc2ccc[n+](CCCCCCCCCCCCCC)c2)c1.[Br-].[Br-].[Br-],0.5713956638683788
all Q-HERO,MolFormer (raw),CCCCCCCCCC[n+]1ccc(CN(Cc2cc[n+](CCCCCCCCCC)cc2)Cc2cc[n+](CCCCCCCCCC)cc2)cc1.[Br-].[Br-].[Br-],2.707020875188212
all Q-HERO,MolFormer (raw),CCCCCCCCCCCC[n+]1ccc(CN(Cc2cc[n+](CCCCCCCCCCCC)cc2)Cc2cc[n+](CCCCCCCCCCCC)cc2)cc1.[Br-].[Br-].[Br-],0.7620163488978526
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCC[n+]1ccc(CN(Cc2cc[n+](CCCCCCCCCCCCC)cc2)Cc2cc[n+](CCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-].[Br-],0.2389443460174192
all Q-HERO,MolFormer (raw),CCCCCCCCCOC(=O)C[n+]1ccc(CCCc2cc[n+](CC(=O)OCCCCCCCCC)cc2)cc1.[Br-].[Br-],1.1860308976050966
all Q-HERO,MolFormer (raw),CCCCCCCCCCOC(=O)C[n+]1ccc(CCCc2cc[n+](CC(=O)OCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.16892972582110932
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCOC(=O)C[n+]1ccc(CCCc2cc[n+](CC(=O)OCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],2.0530899408324323
all Q-HERO,MolFormer (raw),CCCCCCCCOC(=O)C[n+]1ccc(CN(Cc2cc[n+](CC(=O)OCCCCCCCC)cc2)Cc2cc[n+](CC(=O)OCCCCCCCC)cc2)cc1.[Br-].[Br-].[Br-],0.3625050779308032
all Q-HERO,MolFormer (raw),CCCCCCCCCOC(=O)C[n+]1ccc(CN(Cc2cc[n+](CC(=O)OCCCCCCCCC)cc2)Cc2cc[n+](CC(=O)OCCCCCCCCC)cc2)cc1.[Br-].[Br-].[Br-],0.564044152887762
all Q-HERO,MolFormer (raw),CCCCCCCCCCOC(=O)C[n+]1ccc(CN(Cc2cc[n+](CC(=O)OCCCCCCCCCC)cc2)Cc2cc[n+](CC(=O)OCCCCCCCCCC)cc2)cc1.[Br-].[Br-].[Br-],1.016381227431559
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCOC(=O)C[n+]1ccc(CN(Cc2cc[n+](CC(=O)OCCCCCCCCCCCC)cc2)Cc2cc[n+](CC(=O)OCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-].[Br-],0.11114925831323275
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCOC(=O)C[N+](C)(C)Cc1ccccc1.[Br-],2.1102353534498755
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)Cc1ccccc1.[Br-],2.2714630242171236
all Q-HERO,MolFormer (raw),CCCCCCCCOC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)OCCCCCCCC.[Br-].[Br-],2.4609017040460266
all Q-HERO,MolFormer (raw),CCCCCCCCCOC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)OCCCCCCCCC.[Br-].[Br-],1.188137799150339
all Q-HERO,MolFormer (raw),CCCCCCCCCCOC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)OCCCCCCCCCC.[Br-].[Br-],0.010202743584079688
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCOC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)OCCCCCCCCCCCC.[Br-].[Br-],2.4407253201429455
all Q-HERO,MolFormer (raw),CCCCCCCOC(=O)C[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CC(=O)OCCCCCCC)CC(=O)OCCCCCCC.[Br-].[Br-].[Br-],3.4744622630269193
all Q-HERO,MolFormer (raw),CCCCCCCCOC(=O)C[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CC(=O)OCCCCCCCC)CC(=O)OCCCCCCCC.[Br-].[Br-].[Br-],1.5785712515149435
all Q-HERO,MolFormer (raw),CCCCCCCCCOC(=O)C[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CC(=O)OCCCCCCCCC)CC(=O)OCCCCCCCCC.[Br-].[Br-].[Br-],0.5899900330254422
all Q-HERO,MolFormer (raw),CCCCCCCCCCOC(=O)C[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CC(=O)OCCCCCCCCCC)CC(=O)OCCCCCCCCCC.[Br-].[Br-].[Br-],0.27524675363904993
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCOC(=O)C[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CC(=O)OCCCCCCCCCCCC)CC(=O)OCCCCCCCCCCCC.[Br-].[Br-].[Br-],0.0632046231867216
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CC(=O)OCCCCCCCCCCCCCC)CC(=O)OCCCCCCCCCCCCCC.[Br-].[Br-].[Br-],4.021368138152868
all Q-HERO,MolFormer (raw),CCCCCCCCCOC(=O)C[N+](C)(C)CCN1CC[N+](C)(CC(=O)OCCCCCCCCC)CC1.[Br-].[Br-],0.06567788732898316
all Q-HERO,MolFormer (raw),CCCCCCCCCCOC(=O)C[N+](C)(C)CCN1CC[N+](C)(CC(=O)OCCCCCCCCCC)CC1.[Br-].[Br-],1.1741579393609163
all Q-HERO,MolFormer (raw),CCCCCCCCCCCCOC(=O)C[N+](C)(C)CCN1CC[N+](C)(CC(=O)OCCCCCCCCCCCC)CC1.[Br-].[Br-],0.7155384222620018
all Q-HERO,MolFormer (raw),CCCCCCCCOC(=O)C[N+](C)(C)CCCN(CCC[N+](C)(C)CC(=O)OCCCCCCCC)CCC[N+](C)(C)CC(=O)OCCCCCCCC.[Br-].[Br-].[Br-],0.3872163410540501
all Q-HERO,MolFormer (raw),CCCCCCCCCOC(=O)C[N+](C)(C)CCCN(CCC[N+](C)(C)CC(=O)OCCCCCCCCC)CCC[N+](C)(C)CC(=O)OCCCCCCCCC.[Br-].[Br-].[Br-],0.6552207581048699
