ratio_pct,rep,approach,abs_residual
40,desc,llm_cls,1.0233270210641834
40,desc,llm_cls,0.22275717622349855
40,desc,llm_cls,0.1861157530116695
40,desc,llm_cls,1.3223169265110224
40,desc,llm_cls,1.4386093557077722
40,desc,llm_cls,0.11800745771566135
40,desc,llm_cls,1.6536180549551585
40,desc,llm_cls,1.723419391104187
40,desc,llm_cls,6.226396276040456
40,desc,llm_cls,3.700296910255897
40,desc,llm_cls,1.4500811587644629
40,desc,llm_cls,2.4810583468213956
40,desc,llm_cls,1.7442410566458815
40,desc,llm_cls,1.4807010603479434
40,desc,llm_cls,1.3654778742056612
40,desc,llm_cls,1.7097759223124278
40,desc,llm_cls,1.6186901082868355
40,desc,llm_cls,1.6128838415982463
40,desc,llm_cls,1.263387619188527
40,desc,llm_cls,1.0101062474391935
40,desc,llm_cls,1.443801470990488
40,desc,llm_cls,0.4541176437762817
40,desc,llm_cls,1.4410274983485643
40,desc,llm_cls,1.4023487191650768
40,desc,llm_cls,0.2803250493845155
40,desc,llm_cls,0.03436458516786378
40,desc,llm_cls,1.577330522595112
40,desc,llm_cls,1.464535177884404
40,desc,llm_cls,2.2813657829477467
40,desc,llm_cls,0.37272168208756185
40,desc,llm_cls,0.6124553582325252
40,desc,llm_cls,0.6694706969750164
40,desc,llm_cls,0.48331046707041025
40,desc,llm_cls,0.586344763036001
40,desc,llm_cls,1.5742828012515866
40,desc,llm_cls,1.7353940180730776
40,desc,llm_mol_cls,0.32134899009590967
40,desc,llm_mol_cls,0.6744573660752127
40,desc,llm_mol_cls,0.6665821726383889
40,desc,llm_mol_cls,0.5648564927029271
40,desc,llm_mol_cls,0.2825013037473947
40,desc,llm_mol_cls,0.2692704037662015
40,desc,llm_mol_cls,0.6334023806652462
40,desc,llm_mol_cls,0.08461748841345296
40,desc,llm_mol_cls,1.036236119701961
40,desc,llm_mol_cls,2.175921920071575
40,desc,llm_mol_cls,0.01396326919380364
40,desc,llm_mol_cls,0.6947031664644552
40,desc,llm_mol_cls,1.1181897430804675
40,desc,llm_mol_cls,5.801181396310544
40,desc,llm_mol_cls,3.044495518731399
40,desc,llm_mol_cls,0.6204099472835214
40,desc,llm_mol_cls,1.6439706472048967
40,desc,llm_mol_cls,1.6170479416454624
40,desc,llm_mol_cls,1.740534580789593
40,desc,llm_mol_cls,1.4044605021252439
40,desc,llm_mol_cls,1.3043422848678539
40,desc,llm_mol_cls,1.5513586673963804
40,desc,llm_mol_cls,1.736993425865058
40,desc,llm_mol_cls,1.531605342802583
40,desc,llm_mol_cls,1.0802678840296078
40,desc,llm_mol_cls,1.1264450587725183
40,desc,llm_mol_cls,0.22185757207481327
40,desc,llm_mol_cls,0.9298075634580707
40,desc,llm_mol_cls,0.9343089093570045
40,desc,llm_mol_cls,0.12058254385798284
40,desc,llm_mol_cls,0.6463836216027836
40,desc,llm_mol_cls,0.6759709165462287
40,desc,llm_mol_cls,0.6083887097077887
