can,y,task,scaffold
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(CCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(CCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(CCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC(C(CC)CCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(CC)CCCC)O2.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C(CC)CCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C(CC)CCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(C(CC)CCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(C(CC)CCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCC1OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(CCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(CCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(CCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(CCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC(C)C1OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C(C)CCCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C(C)CCCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C(C)CCCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(C(C)CCCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(C(C)CCCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCC1(C)OCc2c(C[N+](C)(C)CCCCCCCC)cnc(C[N+](C)(C)CCCCCCCC)c2O1.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC(C)(CCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C)(CCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC(C)(CCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC(C)(CCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC(C)(CCCCCCCC)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCC)c2c1COC1(CCCCC1)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OC1(CCCCC1)OC2
CCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCC)c2c1COC1(CCCCC1)O2.[Cl-].[Cl-],1,binary,c1cc2c(cn1)OC1(CCCCC1)OC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC1(CCCCC1)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OC1(CCCCC1)OC2
CCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCC)c2c1COC1(CCCCC1)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OC1(CCCCC1)OC2
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCC)c2c1COC1(CCCCC1)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OC1(CCCCC1)OC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)c2c1COC1(CCCCC1)O2.[Cl-].[Cl-],0,binary,c1cc2c(cn1)OC1(CCCCC1)OC2
C=CC1C[N+]2(CCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],0,binary,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],0,binary,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],0,binary,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],1,binary,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],1,binary,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],0,binary,c1ccc2c(CC3CC4CC[NH+]3CC4)ccnc2c1
C=CC1C[N+]2(C)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],0,binary,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],0,binary,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],0,binary,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],0,binary,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],1,binary,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],1,binary,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C=CC1C[N+]2(CCCCCCCCCCCCCCCCCC)CCC1C[C@H]2[C@@H](O)c1cc[n+](C)c2ccc(OC)cc12.[Br-].[I-],1,binary,c1ccc2c(CC3CC4CC[NH+]3CC4)cc[nH+]c2c1
C[n+]1cccc([C@@H]2CCC[N+]2(C)C)c1.[Br-].[I-],0,binary,c1c[nH+]cc(C2CCC[NH2+]2)c1
CCCCCCCC[N+](C)(C)CCN(C)C.[Br-],0,binary,acyclic
CCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCC.[Br-].[Br-],1,binary,acyclic
CCCCCCOC(=O)C[N+](C)(C)Cc1ccccc1.[Br-],0,binary,c1ccccc1
CCCCCCCOC(=O)C[N+](C)(C)Cc1ccccc1.[Br-],0,binary,c1ccccc1
CCCCCCCCOC(=O)C[N+](C)(C)Cc1ccccc1.[Br-],0,binary,c1ccccc1
CCCCCCCCCOC(=O)C[N+](C)(C)Cc1ccccc1.[Br-],0,binary,c1ccccc1
CCCCCCCCCCOC(=O)C[N+](C)(C)Cc1ccccc1.[Br-],0,binary,c1ccccc1
CCCCCCOC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)OCCCCCC.[Br-].[Br-],0,binary,acyclic
CCCCCCCOC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)OCCCCCCC.[Br-].[Br-],0,binary,acyclic
CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)OCCCCCCCCCCCCCC.[Br-].[Br-],0,binary,acyclic
CCCCCCCCCCNC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)NCCCCCCCCCC.[Br-].[Br-],1,binary,acyclic
CCCCCCOC(=O)C[N+](C)(C)CCN1CC[N+](C)(CC(=O)OCCCCCC)CC1.[Br-].[Br-],0,binary,C1C[NH2+]CCN1
CCCCCCCOC(=O)C[N+](C)(C)CCN1CC[N+](C)(CC(=O)OCCCCCCC)CC1.[Br-].[Br-],0,binary,C1C[NH2+]CCN1
CCCCCCCCOC(=O)C[N+](C)(C)CCN1CC[N+](C)(CC(=O)OCCCCCCCC)CC1.[Br-].[Br-],0,binary,C1C[NH2+]CCN1
CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)CCN1CC[N+](C)(CC(=O)OCCCCCCCCCCCCCC)CC1.[Br-].[Br-],0,binary,C1C[NH2+]CCN1
CCCCCCOC(=O)C[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CC(=O)OCCCCCC)CC(=O)OCCCCCC.[Br-].[Br-].[Br-],0,binary,acyclic
CCCCCCOC(=O)C[N+](C)(C)CCCN(CCC[N+](C)(C)CC(=O)OCCCCCC)CCC[N+](C)(C)CC(=O)OCCCCCC.[Br-].[Br-].[Br-],0,binary,acyclic
CCCCCCCOC(=O)C[N+](C)(C)CCCN(CCC[N+](C)(C)CC(=O)OCCCCCCC)CCC[N+](C)(C)CC(=O)OCCCCCCC.[Br-].[Br-].[Br-],0,binary,acyclic
CCCCCCCCCCCCOC(=O)C[N+](C)(C)CCCN(CCC[N+](C)(C)CC(=O)OCCCCCCCCCCCC)CCC[N+](C)(C)CC(=O)OCCCCCCCCCCCC.[Br-].[Br-].[Br-],0,binary,acyclic
C[n+]1ccc(-c2cc[n+](C)cc2)cc1.[I-].[I-],0,binary,c1cc(-c2cc[nH+]cc2)cc[nH+]1
CCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCC)cc2)cc1.[Br-].[Br-],0,binary,c1cc(-c2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0,binary,c1cc(-c2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0,binary,c1cc(-c2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0,binary,c1cc(-c2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCCC[n+]1ccc(-c2ccncc2)cc1.[Br-],0,binary,c1cc(-c2cc[nH+]cc2)ccn1
CCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CC)cc2)cc1.[Br-].[Br-],0,binary,c1cc(-c2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCCCCC[n+]1ccc(-c2ccncc2)cc1.[Br-],0,binary,c1cc(-c2cc[nH+]cc2)ccn1
CCCCCCCCCCCCCCCC[n+]1ccc(-c2ccncc2)cc1.[Br-],0,binary,c1cc(-c2cc[nH+]cc2)ccn1
CCCCCCCCCCCCCCCCCC[n+]1ccc(-c2ccncc2)cc1.[Br-],0,binary,c1cc(-c2cc[nH+]cc2)ccn1
CCCCCCCCCCCCCCCCCCCC[n+]1ccc(-c2ccncc2)cc1.[Br-],0,binary,c1cc(-c2cc[nH+]cc2)ccn1
CCCCCCCCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Br-].[I-],0,binary,c1cc(-c2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCCCCCCCC)cc2)cc1.[Cl-].[Cl-],0,binary,c1cc(-c2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCCCCCCCCCCC)cc2)cc1.[I-].[I-],0,binary,c1cc(-c2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CC)cc2)cc1.[Br-].[Br-],0,binary,c1cc(-c2cc[nH+]cc2)cc[nH+]1
CCCCCCCC[n+]1cccc(-c2ccc[n+](CCCCCCCC)c2)c1.[Br-].[Br-],0,binary,c1c[nH+]cc(-c2ccc[nH+]c2)c1
CCCCCCCCCCCC[n+]1cccc(-c2cccnc2)c1.[Br-],0,binary,c1cncc(-c2ccc[nH+]c2)c1
CCCCCCCCCCCC[n+]1cccc(-c2ccc[n+](C)c2)c1.[Br-].[I-],0,binary,c1c[nH+]cc(-c2ccc[nH+]c2)c1
CCCCCCCC[n+]1ccc(-c2ccc[n+](CCCCCCCC)c2)cc1.[Br-].[Br-],0,binary,c1c[nH+]cc(-c2cc[nH+]cc2)c1
C[N+](C)(C)CCO.[Br-],0,binary,acyclic
CCCCCCCCCCCC(=O)OCC[N+](C)(C)C.[Br-],0,binary,acyclic
CC[N+](CC)(CC)CCO.[Br-],0,binary,acyclic
CCCCCCCCCCCCCCCC(=O)NCC[N+](CC)(CC)CC.[Cl-],0,binary,acyclic
CC(=O)OC[n+]1ccccc1.[Cl-],0,binary,c1cc[nH+]cc1
CCCCCCCCCCCC(=O)OC[n+]1ccccc1.[Cl-],0,binary,c1cc[nH+]cc1
OCC[n+]1ccccc1.[Br-],0,binary,c1cc[nH+]cc1
CCCCCCCCCCCC(=O)OCC[n+]1ccccc1.[Br-],0,binary,c1cc[nH+]cc1
CCCCCCCC(=O)OCC[n+]1ccccc1.[Br-],0,binary,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC(=O)OCC[n+]1ccccc1.[Br-],0,binary,c1cc[nH+]cc1
CCCCCCCCCCCCCCCCCCCC(=O)OCC[n+]1ccccc1.[Br-],0,binary,c1cc[nH+]cc1
CCCCCCCC/C=C/CCCCCCCC(=O)OCC[n+]1ccccc1.[Br-],0,binary,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC(=O)NCC[n+]1ccccc1.[Cl-],0,binary,c1cc[nH+]cc1
OCCC[n+]1ccccc1.[Cl-],0,binary,c1cc[nH+]cc1
O=C(O)C[n+]1ccccc1.[Cl-],0,binary,c1cc[nH+]cc1
CCOC(=O)C[n+]1ccccc1.[Cl-],0,binary,c1cc[nH+]cc1
CCCCCCOC(=O)C[n+]1ccccc1.[Cl-],0,binary,c1cc[nH+]cc1
CCCCCCCCCCCCCCCCOC(=O)C[n+]1ccccc1.[Cl-],0,binary,c1cc[nH+]cc1
CCCCCCCCCCCCCCCCCCOC(=O)C[n+]1ccccc1.[Cl-],0,binary,c1cc[nH+]cc1
O=C(O)CC[n+]1ccccc1.[Cl-],0,binary,c1cc[nH+]cc1
CCCCCCCCCCCCCCCCOC(=O)CC[n+]1ccccc1.[Cl-],0,binary,c1cc[nH+]cc1
CCOC(=O)C(C)[n+]1ccccc1.[Cl-],0,binary,c1cc[nH+]cc1
CCCC[N+](CCC)(CCO)CCCC.[Br-],0,binary,acyclic
O=c1[nH]c2ccccc2n2c(-c3ccc[n+](Cc4ccccc4)c3)nc(-c3ccccc3)c12.[Cl-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[n+](Cc4ccccc4)c3)nc(-c3ccccc3)c12
Cn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](Cc4ccccc4)c3)n2c2ccccc21.[Cl-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[n+](Cc4ccccc4)c3)nc(-c3ccccc3)c12
CCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](Cc4ccccc4)c3)n2c2ccccc21.[Cl-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[n+](Cc4ccccc4)c3)nc(-c3ccccc3)c12
CCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](Cc4ccccc4)c3)n2c2ccccc21.[Cl-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[n+](Cc4ccccc4)c3)nc(-c3ccccc3)c12
CCCCCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](Cc4ccccc4)c3)n2c2ccccc21.[Cl-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[n+](Cc4ccccc4)c3)nc(-c3ccccc3)c12
CCCCCCCCCCCCCCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](Cc4ccccc4)c3)n2c2ccccc21.[Cl-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[n+](Cc4ccccc4)c3)nc(-c3ccccc3)c12
Cc1nc(-c2ccc[n+](Cc3ccccc3)c2)n2c1c(=O)[nH]c1ccccc12.[Cl-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[n+](Cc4ccccc4)c3)ncc12
CCCCCC[n+]1cccc(-c2nc(-c3ccccc3)c3c(=O)[nH]c4ccccc4n23)c1.[Br-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[nH+]c3)nc(-c3ccccc3)c12
CCCCCCCCC[n+]1cccc(-c2nc(-c3ccccc3)c3c(=O)n(CCCCCC)c4ccccc4n23)c1.[Br-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[nH+]c3)nc(-c3ccccc3)c12
CCCCCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](CCCCCCCCC)c3)n2c2ccccc21.[Br-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[nH+]c3)nc(-c3ccccc3)c12
CCCC[n+]1cccc(-c2nc(-c3ccccc3)c3c(=O)[nH]c4ccccc4n23)c1.[I-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[nH+]c3)nc(-c3ccccc3)c12
CCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](CCCCCC)c3)n2c2ccccc21.[I-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[nH+]c3)nc(-c3ccccc3)c12
CCCCCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](CCCCCC)c3)n2c2ccccc21.[I-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[nH+]c3)nc(-c3ccccc3)c12
CCCCCCCCC[n+]1cccc(-c2nc(-c3ccccc3)c3c(=O)n(CCCCCC)c4ccccc4n23)c1.[I-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[nH+]c3)nc(-c3ccccc3)c12
CCCCCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](CCCCCCCCC)c3)n2c2ccccc21.[I-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[nH+]c3)nc(-c3ccccc3)c12
O=c1[nH]c2ccccc2n2c(-c3ccc[n+](CCCC[n+]4cccc(-c5nc(-c6ccccc6)c6c(=O)[nH]c7ccccc7n56)c4)c3)nc(-c3ccccc3)c12.[Br-].[Br-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[n+](CCCC[n+]4cccc(-c5nc(-c6ccccc6)c6c(=O)[nH]c7ccccc7n56)c4)c3)nc(-c3ccccc3)c12
O=c1[nH]c2ccccc2n2c(-c3ccc[n+](CCCCCC[n+]4cccc(-c5nc(-c6ccccc6)c6c(=O)[nH]c7ccccc7n56)c4)c3)nc(-c3ccccc3)c12.[Br-].[Br-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[n+](CCCCCC[n+]4cccc(-c5nc(-c6ccccc6)c6c(=O)[nH]c7ccccc7n56)c4)c3)nc(-c3ccccc3)c12
CCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](Cc4cccc(C[n+]5cccc(-c6nc(-c7ccccc7)c7c(=O)n(CCCCCC)c8ccccc8n67)c5)c4)c3)n2c2ccccc21.[Br-].[Br-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[n+](Cc4cccc(C[n+]5cccc(-c6nc(-c7ccccc7)c7c(=O)[nH]c8ccccc8n67)c5)c4)c3)nc(-c3ccccc3)c12
CCCCCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](Cc4cccc(C[n+]5cccc(-c6nc(-c7ccccc7)c7c(=O)n(CCCCCCCCC)c8ccccc8n67)c5)c4)c3)n2c2ccccc21.[Br-].[Br-],0,binary,O=c1[nH]c2ccccc2n2c(-c3ccc[n+](Cc4cccc(C[n+]5cccc(-c6nc(-c7ccccc7)c7c(=O)[nH]c8ccccc8n67)c5)c4)c3)nc(-c3ccccc3)c12
CCCCCCCCCCCC[n+]1cccc2cc(O)ccc21.[Br-],1,binary,c1ccc2[nH+]cccc2c1
CCCCCCCCCCCCCC[n+]1cccc2cc(O)ccc21.[Br-],0,binary,c1ccc2[nH+]cccc2c1
CCCCCCCCCCCCCCCC[n+]1cccc2cc(O)ccc21.[Br-],0,binary,c1ccc2[nH+]cccc2c1
CCCCCCCCCOC(=O)[C@H](Cc1ccccc1)[N+](C)(CC)CC.[I-],0,binary,c1ccccc1
CCCCCCCCCCCOC(=O)[C@H](Cc1ccccc1)[N+](C)(CC)CC.[I-],0,binary,c1ccccc1
CCCCCCCCCCCCCOC(=O)[C@H](Cc1ccccc1)[N+](C)(CC)CC.[I-],0,binary,c1ccccc1
CCCCCCCCCCCCCCCOC(=O)[C@H](Cc1ccccc1)[N+](C)(CC)CC.[I-],0,binary,c1ccccc1
CCCCCCCC[n+]1ccc(/C=N/O)cc1.[Br-],0,binary,c1cc[nH+]cc1
CCCCCCCCCC[n+]1ccc(/C=N/O)cc1.[Br-],0,binary,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(/C=N/O)cc1.[Br-],0,binary,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(/C=N/O)cc1.[Br-],1,binary,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(/C=N/O)cc1.[Br-],0,binary,c1cc[nH+]cc1
CCCCCCCCCCCCCCCCCC[n+]1ccc(/C=N/O)cc1.[Br-],0,binary,c1cc[nH+]cc1
CCCCCCCCCCCCCCCCCCCC[n+]1ccc(/C=N/O)cc1.[Br-],0,binary,c1cc[nH+]cc1
CCCCCCCC[N+](C)(C)Cc1c[nH+]c(C)c(OC(C)=O)c1C.[Cl-].[Cl-],0,binary,c1cc[nH+]cc1
CCCCCCCCCCCC[N+](C)(C)Cc1c[nH+]c(C)c(OC(C)=O)c1C.[Cl-].[Cl-],0,binary,c1cc[nH+]cc1
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1c[nH+]c(C)c(OC(C)=O)c1C.[Cl-].[Cl-],0,binary,c1cc[nH+]cc1
CCCCCCCCCC[N+](CC)(CC)c1ccc(N(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1.[I-],0,binary,c1ccc(N(c2ccccc2)c2ccccc2)cc1
CCCCCCCCCCCCCCCCCCCC[N+](CC)(CC)c1ccc(N(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1.[Br-],0,binary,c1ccc(N(c2ccccc2)c2ccccc2)cc1
C[N+](C)(C)c1ccc(C(c2ccc([N+](C)(C)C)cc2)c2ccc([N+](C)(C)C)cc2)cc1.[I-].[I-].[I-],0,binary,c1ccc(C(c2ccccc2)c2ccccc2)cc1
CCN(CC)c1ccc(N(c2ccc([N+](C)(CC)CC)cc2)c2ccc([N+](C)(CC)CC)cc2)cc1.[I-].[I-],0,binary,c1ccc(N(c2ccccc2)c2ccccc2)cc1
CC[N+](C)(CC)c1ccc(N(c2ccc([N+](C)(CC)CC)cc2)c2ccc([N+](C)(CC)CC)cc2)cc1.[I-].[I-].[I-],0,binary,c1ccc(N(c2ccccc2)c2ccccc2)cc1
