can,y,task,scaffold
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCOc1cc(OCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC)cc(OCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC)c1.[Br-].[Br-].[Br-],7.965784284662087,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCOc1cccc(OCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC)c1.[Br-].[Br-],5.977279923499917,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCOc1cc(OCCCCCCCC[N+](C)(C)CCCCCCCCCCCC)cc(OCCCCCCCC[N+](C)(C)CCCCCCCCCCCC)c1.[Br-].[Br-].[Br-],5.0,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCOc1cccc(OCCCCCCCC[N+](C)(C)CCCCCCCCCCCC)c1.[Br-].[Br-],5.0,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.5,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCCCCOc1cc(OCCCCCC[N+](C)(C)CCCCCCCCCCCC)cc(OCCCCCC[N+](C)(C)CCCCCCCCCCCC)c1.[Br-].[Br-].[Br-],4.0,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCCCCCOc1cccc(OCCCCCC[N+](C)(C)CCCCCCCCCCCC)c1.[Br-].[Br-],3.0,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],4.608809242675524,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCCCOc1ccc(OCCCCC[N+](C)(C)CCCCCCCCCCCC)cc1.[Br-].[Br-],2.0,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCCCCOc1cccc(OCCCCC[N+](C)(C)CCCCCCCCCCCC)c1.[Br-].[Br-],2.0,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.0,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCCN(C)CCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.0,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCCOc1cc(OCCCC[N+](C)(C)CCCCCCCCCCCC)cc(OCCCC[N+](C)(C)CCCCCCCCCCCC)c1.[Br-].[Br-].[Br-],2.0,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCCCOc1ccc(OCCCC[N+](C)(C)CCCCCCCCCCCC)cc1.[Br-].[Br-],1.0,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCCCOc1cccc(OCCCC[N+](C)(C)CCCCCCCCCCCC)c1.[Br-].[Br-],1.0,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-],0.5,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(CC)CCCC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-].[Br-],-0.5,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(CCCC)CCCC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-].[Br-],0.0,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(CCCCCCCCCCCC)CCCC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-].[Br-],0.0,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(CCCCCCCCCCCS)CCCC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-].[Br-],1.0,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(CCCC[N+](C)(C)CCCCCCCCCC)Cc1ccc(CCCCCCCC)cc1.[Br-].[Br-].[Br-],0.5,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(CCCC[N+](C)(C)CCCCCCCCCC)Cc1ccccc1.[Br-].[Br-].[Br-],0.5,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCCN(C)C.[Br-],3.0,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCNCCC[N+](C)(C)CCCCCCCCCCCC.[I-],2.321928094887362,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCCOc1cccc(OCCC[N+](C)(C)CCCCCCCCCCCC)c1.[Br-].[Br-],2.0,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.5,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(C)CCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-],0.0,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CCCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-].[I-],0.5,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CCCCCCCCCCCC)Cc1ccc(CCCCCCCC)cc1.[Br-].[Br-].[Br-],0.0,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)CCN(C)CC[N+](C)(C)CCCCCCCCCCCC.[Br-],2.807354922057604,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCN(C)CC[N+](C)(C)CCCCCCCCCCCC.[I-],5.357552004618084,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCN(CC[N+](C)(C)CCCCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCCCC,0.5,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCNC(=O)[C@]12C[C@H]3C[C@H](C[C@](C(=O)NCC[N+](C)(C)CCCCCCCCCCCC)(C3)C1)C2.[Br-].[Br-],1.2016338611696504,reg,C1C2CC3CC1CC(C2)C3
CCCCCCCCCCCC[N+](C)(C)CCNS(=O)(=O)CC12CCC(CC1=O)C2(C)C.[Br-],4.144862142915734,reg,O=C1CC2CCC1C2
CCCCCCCCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],3.867896463992655,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCC.[Br-].[Br-],2.0,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-],2.4367220562576883,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[I-],-1.5,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)CCc1ccc(O)cc1.[Br-],4.550900664647523,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)Cc1ccc(C[N+](C)(C)CCCCCCCCCCCC)cc1.[Br-].[Br-],4.608809242675524,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],-1.0291463456595165,reg,c1ccccc1
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C)c(OC(C)=O)c1C.[Cl-],6.227445402707811,reg,c1ccncc1
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C(C)(C)C)O2.[Cl-].[Cl-],1.4799388790341856,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C(C)C)O2.[Cl-].[Cl-],3.5084423978743375,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C(C)CC)O2.[Cl-].[Cl-],2.9799388790341856,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C(C)CCC)O2.[Cl-].[Cl-],3.4519876146773028,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C(C)CCCCCCCCC)O2.[Cl-].[Cl-],6.29477935262442,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C(CC)CC)O2.[Cl-].[Cl-],3.9519876146773028,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C(CC)CCCC)O2.[Cl-].[Cl-],5.397659049390003,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C)(CCCCCCCC)O2.[Cl-].[Cl-],6.345302341429065,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(C)O2.[Cl-].[Cl-],3.5671966259584122,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CC)O2.[Cl-].[Cl-],2.5375204344357667,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CCC)O2.[Cl-].[Cl-],1.508442397874338,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CCCC)O2.[Cl-].[Cl-],1.9799388790341856,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CCCCC)O2.[Cl-].[Cl-],3.4519876146773028,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CCCCCC)O2.[Cl-].[Cl-],4.424567611096749,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CCCCCCC)O2.[Cl-].[Cl-],5.397659049390003,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC(CCCCCCCC)O2.[Cl-].[Cl-],5.371243199405882,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COC1(CCCCC1)O2.[Cl-].[Cl-],2.9559716797198234,reg,c1cc2c(cn1)OC1(CCCCC1)OC2
CCCCCCCCCCCC[N+](C)(C)Cc1cnc(C[N+](C)(C)CCCCCCCCCCCC)c2c1COCO2.[Cl-].[Cl-],4.597496099127409,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc(N(C)C)cc2)cc1.[I-],3.0,reg,c1ccc(C(c2ccccc2)c2ccccc2)cc1
CCCCCCCCCCCC[N+](C)(C)c1nc(Nc2ccc(/C=C/c3ccc(Nc4nc(N(CC(=O)O)CC(=O)O)nc([N+](C)(C)CCCCCCCCCCCC)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)nc(N(CC(=O)O)CC(=O)O)n1.[Cl-].[Cl-],3.636644987483809,reg,C(=Cc1ccc(Nc2ncncn2)cc1)c1ccc(Nc2ncncn2)cc1
CCCCCCCCCCCC[N+](C)(C)c1nc(Nc2ccc(/C=C/c3ccc(Nc4nc(N(CCO)CCO)nc([N+](C)(C)CCCCCCCCCCCC)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)nc(N(CCO)CCO)n1.[Cl-].[Cl-],6.700776446389766,reg,C(=Cc1ccc(Nc2ncncn2)cc1)c1ccc(Nc2ncncn2)cc1
CCCCCCCCCCCC[N+](C)(C)c1nc(Nc2ccc(C(=O)O)cc2)nc(Nc2ccc(/C=C/c3ccc(Nc4nc(Nc5ccc(C(=O)O)cc5)nc([N+](C)(C)CCCCCCCCCCCC)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)n1.[Cl-].[Cl-],5.627622866560593,reg,C(=Cc1ccc(Nc2ncnc(Nc3ccccc3)n2)cc1)c1ccc(Nc2ncnc(Nc3ccccc3)n2)cc1
CCCCCCCCCCCC[N+](C)(C)c1nc(Nc2ccc(S(=O)(=O)O)cc2)nc(Nc2ccc(/C=C/c3ccc(Nc4nc(Nc5ccc(S(=O)(=O)O)cc5)nc([N+](C)(C)CCCCCCCCCCCC)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)n1.[Cl-].[Cl-],4.549415302180803,reg,C(=Cc1ccc(Nc2ncnc(Nc3ccccc3)n2)cc1)c1ccc(Nc2ncnc(Nc3ccccc3)n2)cc1
CCCCCCCCCCCC[N+](C)(CCCCCCCCCCC(=O)OC)CCCCCCCCCCC(=O)OC.[Cl-],7.626749545728908,reg,acyclic
CCCCCCCCCCCC[N+](C)(CCO)CCO.[Br-],7.584511223232838,reg,acyclic
CCCCCCCCCCCC[N+]1(C)CCCC1.[Br-],7.465784284662087,reg,C1CC[NH2+]C1
CCCCCCCCCCCC[N+]1(C)CCN(C)CC1.[Cl-],7.465784284662087,reg,C1C[NH2+]CCN1
CCCCCCCCCCCC[N+]1(C)CCN(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)CC1.[Br-],6.436295119839363,reg,O=C1CC2CCC1(CS(=O)(=O)N1CC[NH2+]CC1)C2
CCCCCCCCCCCC[N+]1(C)CC[N+](C)(CCCCCCCCCCCC)CC1.[Br-].[Br-],2.0,reg,C1C[NH2+]CC[NH2+]1
CCCCCCCCCCCC[N+]1(C)CC[N+](C)(CCCCCCCCCCCC)CC1.[Br-].[Cl-],2.0,reg,C1C[NH2+]CC[NH2+]1
CCCCCCCCCCCC[N+]1(CCO)C=CN=C1.[Br-],5.550900664647523,reg,C1=C[NH2+]C=N1
CCCCCCCCCCCC[N+]1(CCO)CCCC1.[Br-],7.304820237218406,reg,C1CC[NH2+]C1
CCCCCCCCCCCC[N+]1(CCO)CCCCC1.[Br-],5.965784284662087,reg,C1CC[NH2+]CC1
CCCCCCCCCCCC[N+]1(CCO)CCOCC1.[Br-],8.550746785383243,reg,C1COCC[NH2+]1
CCCCCCCCCCCC[N+]12CCC(CC1)C(O)C2.[Br-],7.375357597996852,reg,C1C[NH+]2CCC1CC2
CCCCCCCCCCCC[N+]12CCN(CC1)CC2.[Br-],6.436295119839363,reg,C1C[NH+]2CCN1CC2
CCCCCCCCCCCC[N+]12CCN(CC1)CC2.[Cl-],7.465784284662087,reg,C1C[NH+]2CCN1CC2
CCCCCCCCCCCC[S+]1CCCC1.[I-],7.465784284662087,reg,C1CC[SH+]C1
CCCCCCCCCCCC[n+]1cc(O)cc2c1OCCO2.[Br-],7.550746785383243,reg,c1c[nH+]c2c(c1)OCCO2
CCCCCCCCCCCC[n+]1ccc(-c2cc[n+](CC)cc2)cc1.[Br-].[Br-],7.965784284662087,reg,c1cc(-c2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCCC[n+]1ccc(-c2cc[n+](Cc3ccccc3)cc2)cc1.[Br-].[Br-],4.0,reg,c1ccc(C[n+]2ccc(-c3cc[nH+]cc3)cc2)cc1
CCCCCCCCCCCC[n+]1ccc(-c2ccncc2)cc1.[Br-],5.977279923499917,reg,c1cc(-c2cc[nH+]cc2)ccn1
CCCCCCCCCCCC[n+]1ccc(/C=N/O)cc1.[Br-],5.465784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C(N)=O)cc1.[Br-],6.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],5.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(CCc2cc[n+](CCCCCCCCCCCC)cc2)cc1.Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1,1.0,reg,c1cc(CCc2cc[nH+]cc2)cc[nH+]1.c1ccccc1.c1ccccc1
CCCCCCCCCCCC[n+]1ccc(CN(Cc2cc[n+](CCCCCCCCCC)cc2)Cc2cc[n+](CCCCCCCCCC)cc2)cc1.[Br-].[Br-].[Br-],-0.5,reg,c1cc(CN(Cc2cc[nH+]cc2)Cc2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCCC[n+]1ccc(Oc2ccc(-c3ccc(Oc4cc[n+](CCCCCCCCCCCC)cc4)cc3)cc2)cc1.[Br-].[Br-],5.253508359079196,reg,c1cc(Oc2ccc(-c3ccc(Oc4cc[nH+]cc4)cc3)cc2)cc[nH+]1
CCCCCCCCCCCC[n+]1ccc(Oc2ccc(-c3ccc(Oc4cc[n+](CCCCCCCCCCCC)cc4)cc3)cc2)cc1.[I-].[I-],5.10027679082868,reg,c1cc(Oc2ccc(-c3ccc(Oc4cc[nH+]cc4)cc3)cc2)cc[nH+]1
CCCCCCCCCCCC[n+]1ccc2c(N)cccc2c1.[Br-],3.419629613420592,reg,c1ccc2c[nH+]ccc2c1
CCCCCCCCCCCC[n+]1cccc(-c2ccc[n+](C)c2)c1.[Br-].[I-],6.965784284662087,reg,c1c[nH+]cc(-c2ccc[nH+]c2)c1
CCCCCCCCCCCC[n+]1cccc(-c2cccnc2)c1.[Br-],5.977279923499917,reg,c1cncc(-c2ccc[nH+]c2)c1
CCCCCCCCCCCC[n+]1cccc(C(N)=O)c1.[Br-],6.758265535022665,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],5.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(CCO)c1.[Br-],6.758265535022665,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(CO)c1.[Br-],5.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(OC)c1.[Br-],7.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(OCC(CO)(CO)COc2ccc[n+](CCCCCCCCCCCC)c2)c1.[Br-].[Br-],4.342285004035435,reg,c1c[nH+]cc(OCCCOc2ccc[nH+]c2)c1
CCCCCCCCCCCC[n+]1cccc(OCC(COc2ccc[n+](CCCCCCCCCCCC)c2)(COc2ccc[n+](CCCCCCCCCCCC)c2)COc2ccc[n+](CCCCCCCCCCCC)c2)c1.[Br-].[Br-].[Br-].[Br-],7.472494218520614,reg,c1c[nH+]cc(OCC(COc2ccc[nH+]c2)(COc2ccc[nH+]c2)COc2ccc[nH+]c2)c1
CCCCCCCCCCCC[n+]1cccc(Oc2ccc(-c3ccc(Oc4ccc[n+](CCCCCCCCCCCC)c4)cc3)cc2)c1.[Br-].[Br-],3.2535083590791953,reg,c1c[nH+]cc(Oc2ccc(-c3ccc(Oc4ccc[nH+]c4)cc3)cc2)c1
CCCCCCCCCCCC[n+]1cccc(Oc2ccc(-c3ccc(Oc4ccc[n+](CCCCCCCCCCCC)c4)cc3)cc2)c1.[I-].[I-],3.10027679082868,reg,c1c[nH+]cc(Oc2ccc(-c3ccc(Oc4ccc[nH+]c4)cc3)cc2)c1
CCCCCCCCCCCC[n+]1cccc(Oc2ccc(Oc3ccc(Oc4ccc[n+](CCCCCCCCCCCC)c4)cc3)cc2)c1.[Br-].[Br-],5.2262517385194815,reg,c1c[nH+]cc(Oc2ccc(Oc3ccc(Oc4ccc[nH+]c4)cc3)cc2)c1
CCCCCCCCCCCC[n+]1cccc(Oc2ccc(Oc3ccc(Oc4ccc[n+](CCCCCCCCCCCC)c4)cc3)cc2)c1.[I-].[I-],5.0757434982605725,reg,c1c[nH+]cc(Oc2ccc(Oc3ccc(Oc4ccc[nH+]c4)cc3)cc2)c1
CCCCCCCCCCCC[n+]1cccc2c(O)cccc21.[Br-],7.343228035743821,reg,c1ccc2[nH+]cccc2c1
CCCCCCCCCCCC[n+]1cccc2cc(O)ccc21.[Br-],0.963474123974886,reg,c1ccc2[nH+]cccc2c1
CCCCCCCCCCCC[n+]1ccccc1.[Br-],1.9671686075326276,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],5.560378136489236,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1Oc1ccc(-c2ccc(Oc3cccc[n+]3CCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],5.253508359079195,reg,c1ccc(Oc2ccc(-c3ccc(Oc4cccc[nH+]4)cc3)cc2)[nH+]c1
CCCCCCCCCCCC[n+]1ccccc1Oc1ccc(-c2ccc(Oc3cccc[n+]3CCCCCCCCCCCC)cc2)cc1.[I-].[I-],5.100276790828679,reg,c1ccc(Oc2ccc(-c3ccc(Oc4cccc[nH+]4)cc3)cc2)[nH+]c1
CCCCCCCCCCCC[n+]1ccccc1Oc1ccc2ccc(Oc3cccc[n+]3CCCCCCCCCCCC)cc2c1.[Br-].[Br-],5.298999293548124,reg,c1ccc(Oc2ccc3ccc(Oc4cccc[nH+]4)cc3c2)[nH+]c1
CCCCCCCCCCCNC(=O)C[N+]1(C)CC[N+](C)(CC(=O)NCCCCCCCCCCC)CC1.[Br-].[Br-],3.0,reg,C1C[NH2+]CC[NH2+]1
CCCCCCCCCCCNC(=O)C[n+]1ccc(/C=C/c2cc[n+](CC(=O)NCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],4.5,reg,C(=Cc1cc[nH+]cc1)c1cc[nH+]cc1
CCCCCCCCCCCNC(=O)C[n+]1ccc(C#Cc2cc[n+](CC(=O)NCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],6.965784284662087,reg,C(#Cc1cc[nH+]cc1)c1cc[nH+]cc1
CCCCCCCCCCCNc1cc[n+](CC(CO)(CO)C[n+]2ccc(NCCCCCCCCCCC)cc2)cc1.[Cl-].[Cl-],4.578053413477565,reg,c1cc[n+](CCC[n+]2ccccc2)cc1
CCCCCCCCCCCOC(=O)[C@H](Cc1ccccc1)[N+](C)(CC)CC.[I-],3.9068905956085187,reg,c1ccccc1
CCCCCCCCCCC[N+](C)(C)CCC[N+](C)(CCC[N+](C)(C)CCCCCCCCCCC)CCC[N+](C)(C)CCCCCCCCCCC.[Br-].[Br-].[Br-].[I-],-1.0,reg,acyclic
CCCCCCCCCCC[N+](C)(C)CCN(CC[N+](C)(C)CCCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCCC,0.0,reg,acyclic
CCCCCCCCCCC[N+](C)(C)c1ccc(C(c2ccccc2)c2ccc(N(C)C)cc2)cc1.[I-],0.0,reg,c1ccc(C(c2ccccc2)c2ccccc2)cc1
CCCCCCCCCCC[N+]1(C)CCCC1.[Br-],7.965784284662087,reg,C1CC[NH2+]C1
CCCCCCCCCCC[N+]1(C)CC[N+](C)(CCCCCCCCCCC)CC1.[Br-].[Br-],2.5,reg,C1C[NH2+]CC[NH2+]1
CCCCCCCCCCC[S+]1CCCC1.[I-],7.965784284662087,reg,C1CC[SH+]C1
CCCCCCCCCCC[n+]1ccc(CCc2cc[n+](CCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.0,reg,c1cc(CCc2cc[nH+]cc2)cc[nH+]1
CCCCCCCCCCC[n+]1ccc(Oc2ccc(Oc3ccc(Oc4cc[n+](CCCCCCCCCCC)cc4)cc3)cc2)cc1.[Br-].[Br-],4.274391451039232,reg,c1cc(Oc2ccc(Oc3ccc(Oc4cc[nH+]cc4)cc3)cc2)cc[nH+]1
CCCCCCCCCCC[n+]1cccc(OCC(COc2ccc[n+](CCCCCCCCCCC)c2)(COc2ccc[n+](CCCCCCCCCCC)c2)COc2ccc[n+](CCCCCCCCCCC)c2)c1.[Br-].[Br-].[Br-].[Br-],7.529773442068166,reg,c1c[nH+]cc(OCC(COc2ccc[nH+]c2)(COc2ccc[nH+]c2)COc2ccc[nH+]c2)c1
CCCCCCCCCCC[n+]1cccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc[n+](CCCCCCCCCCC)c5)cc4)cc3)cc2)c1.[Br-].[Br-],5.173159901697901,reg,c1c[nH+]cc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc[nH+]c5)cc4)cc3)cc2)c1
CCCCCCCCCCC[n+]1cccc(Oc2ccc(-c3ccc(Oc4ccc[n+](CCCCCCCCCCC)c4)cc3)cc2)c1.[Br-].[Br-],2.3025820060825497,reg,c1c[nH+]cc(Oc2ccc(-c3ccc(Oc4ccc[nH+]c4)cc3)cc2)c1
CCCCCCCCCCC[n+]1cccc(Oc2ccc(Oc3ccc(Oc4ccc[n+](CCCCCCCCCCC)c4)cc3)cc2)c1.[Br-].[Br-],2.2743914510392327,reg,c1c[nH+]cc(Oc2ccc(Oc3ccc(Oc4ccc[nH+]c4)cc3)cc2)c1
CCCCCCCCCCC[n+]1ccccc1Oc1ccc2ccc(Oc3cccc[n+]3CCCCCCCCCCC)cc2c1.[Br-].[Br-],1.3496729102859275,reg,c1ccc(Oc2ccc3ccc(Oc4cccc[nH+]4)cc3c2)[nH+]c1
CCCCCCCCCCN1C(=O)/C(=N\NC(=O)C[N+](C)(C)C)c2ccccc21.[Cl-],4.968090752045256,reg,N=C1C(=O)Nc2ccccc21
CCCCCCCCCCN1C(=O)/C(=N\NC(=O)C[N+]23CCN(CC2)CC3)c2cc(C)ccc21.[Br-],8.571601911325661,reg,O=C(C[N+]12CCN(CC1)CC2)NN=C1C(=O)Nc2ccccc21
CCCCCCCCCCN1C(=O)/C(=N\NC(=O)C[N+]23CCN(CC2)CC3)c2cc(Cl)ccc21.[Br-],7.372259264389962,reg,O=C(C[N+]12CCN(CC1)CC2)NN=C1C(=O)Nc2ccccc21
CCCCCCCCCCN1C(=O)/C(=N\NC(=O)C[N+]23CCN(CC2)CC3)c2ccccc21.[Br-],7.418074502122746,reg,O=C(C[N+]12CCN(CC1)CC2)NN=C1C(=O)Nc2ccccc21
CCCCCCCCCCNC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)NCCCCCCCCCC.[Br-].[Br-],0.0,reg,acyclic
CCCCCCCCCCNC(=O)C[N+]1(C)CC[N+](C)(CC(=O)NCCCCCCCCCC)CC1.[Br-].[Br-],1.0,reg,C1C[NH2+]CC[NH2+]1
CCCCCCCCCCNC(=O)C[n+]1ccc(C#Cc2cc[n+](CC(=O)NCCCCCCCCCC)cc2)cc1.[Br-].[Br-],5.977279923499917,reg,C(#Cc1cc[nH+]cc1)c1cc[nH+]cc1
CCCCCCCCCCNC(=O)C[n+]1ccn(S(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1.[Br-],2.4329594072761065,reg,O=C1CC2CCC1(CS(=O)(=O)n1cc[nH+]c1)C2
CCCCCCCCCCNc1cc[n+](CC(CO)(CO)C[n+]2ccc(NCCCCCCCCCC)cc2)cc1.[Cl-].[Cl-],2.639775083009013,reg,c1cc[n+](CCC[n+]2ccccc2)cc1
CCCCCCCCCCOC(=O)C[N+](C)(C)CCC[N+](C)(C)CC(=O)OCCCCCCCCCC.[Cl-].[Cl-],6.321928094887363,reg,acyclic
