can,y,task,scaffold
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],-1.0291463456595165,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],0.963474123974886,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],-0.4344028241457749,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],-0.4344028241457749,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],0.963474123974886,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],0.963474123974886,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],-1.0291463456595165,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],3.9662458732249397,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],0.5558161550616397,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],0.5558161550616397,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],3.9662458732249397,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],2.9011082430145123,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],0.5558161550616397,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],3.9662458732249397,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],0.963474123974886,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],0.5558161550616397,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],4.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],1.9671686075326276,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],2.9653225483672547,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],4.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],0.963474123974886,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],1.9671686075326276,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],5.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],2.9653225483672547,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],0.963474123974886,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],4.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],1.9671686075326276,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],1.9745293124838819,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],5.287989350408949,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],2.2868811477881614,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],1.5509006646475232,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],4.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],1.9671686075326276,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],2.9653225483672547,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],3.9662458732249397,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],1.9671686075326276,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],2.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],3.9662458732249397,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],2.9653225483672547,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],1.9671686075326276,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],4.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],1.9671686075326276,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],1.5509006646475232,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],5.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],2.9653225483672547,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],2.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],5.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],3.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],3.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],5.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],3.9662458732249397,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],2.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],5.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],4.287620044112067,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],4.287620044112067,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],6.550746785383243,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],4.287620044112067,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],4.287620044112067,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],5.569855608330948,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],4.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],2.9653225483672547,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],5.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],3.9662458732249397,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],3.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],6.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],3.9720492707370654,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],2.9653225483672547,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],7.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],4.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],2.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],6.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],4.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],4.287620044112067,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],7.550746785383243,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],5.287989350408949,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],4.550900664647523,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],6.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],4.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],4.287620044112067,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],8.228818690495881,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],6.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],8.228818690495881,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],6.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],8.228818690495881,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],6.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],8.228818690495881,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],4.906890595608519,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],6.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],8.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],6.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],6.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],8.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],6.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],6.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],8.643856189774725,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],-5.058893689053568,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],6.022367813028454,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],4.906890595608519,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],4.906890595608519,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],6.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],4.906890595608519,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],8.228818690495881,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],-5.058893689053568,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],4.906890595608519,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],8.228818690495881,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],4.906890595608519,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],4.906890595608519,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],6.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],4.906890595608519,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],4.906890595608519,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],8.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],8.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],8.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],8.228818690495881,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],8.228818690495881,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],8.228818690495881,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],9.550746785383243,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],6.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],8.228818690495881,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],8.228818690495881,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],6.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],6.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1cccc(C)c1.[Br-],7.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCC[n+]1ccccc1C.[Br-],9.965784284662087,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],6.643856189774724,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCC[n+]1ccccc1C.[Br-],6.022367813028454,reg,c1cc[nH+]cc1
CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,-0.3192525901619295,reg,N=c1ccn(CCCCCCCCCCn2ccc(=N)cc2)cc1
CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,-0.3192525901619295,reg,N=c1ccn(CCCCCCCCCCn2ccc(=N)cc2)cc1
CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,2.680747409838071,reg,N=c1ccn(CCCCCCCCCCn2ccc(=N)cc2)cc1
CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,5.68074740983807,reg,N=c1ccn(CCCCCCCCCCn2ccc(=N)cc2)cc1
CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,3.6807474098380712,reg,N=c1ccn(CCCCCCCCCCn2ccc(=N)cc2)cc1
CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,-0.3192525901619295,reg,N=c1ccn(CCCCCCCCCCn2ccc(=N)cc2)cc1
CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,-0.3192525901619295,reg,N=c1ccn(CCCCCCCCCCn2ccc(=N)cc2)cc1
CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,1.6807474098380704,reg,N=c1ccn(CCCCCCCCCCn2ccc(=N)cc2)cc1
CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,1.6807474098380704,reg,N=c1ccn(CCCCCCCCCCn2ccc(=N)cc2)cc1
CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,5.68074740983807,reg,N=c1ccn(CCCCCCCCCCn2ccc(=N)cc2)cc1
CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,5.68074740983807,reg,N=c1ccn(CCCCCCCCCCn2ccc(=N)cc2)cc1
CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,0.6807474098380709,reg,N=c1ccn(CCCCCCCCCCn2ccc(=N)cc2)cc1
C=CC(=O)OCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],10.298853756272251,reg,acyclic
C=CC(=O)OCCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],7.249904638447655,reg,acyclic
C=CC(=O)OCCCCCCCCC[N+](CC)(CC)CC.[Br-],10.402035069431149,reg,acyclic
C=CC(=O)OCCCCCC[N+](CC)(CC)CC.[Br-],10.57211925860338,reg,acyclic
C=CC(=O)OCC[N+](CC)(CC)CC.[Br-],10.835440246621957,reg,acyclic
C=CC(=O)OCCC[N+](CC)(CC)CC.[Br-],10.76496903229722,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)C.[Br-],8.697368606117854,reg,acyclic
C=CC(=O)OCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],9.298853756272251,reg,acyclic
C=CC(=O)OCCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],7.249904638447655,reg,acyclic
C=CC(=O)OCCCCCCCCC[N+](CC)(CC)CC.[Br-],10.402035069431149,reg,acyclic
C=CC(=O)OCCCCCC[N+](CC)(CC)CC.[Br-],10.57211925860338,reg,acyclic
C=CC(=O)OCC[N+](CC)(CC)CC.[Br-],10.835440246621957,reg,acyclic
C=CC(=O)OCCC[N+](CC)(CC)CC.[Br-],10.76496903229722,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)C.[Br-],8.697368606117854,reg,acyclic
C=CC(=O)OCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],12.298853756272251,reg,acyclic
C=CC(=O)OCCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],10.249904638447655,reg,acyclic
C=CC(=O)OCCCCCCCCC[N+](CC)(CC)CC.[Br-],12.40203506943115,reg,acyclic
C=CC(=O)OCCCCCC[N+](CC)(CC)CC.[Br-],12.57211925860338,reg,acyclic
C=CC(=O)OCC[N+](CC)(CC)CC.[Br-],12.835440246621957,reg,acyclic
C=CC(=O)OCCC[N+](CC)(CC)CC.[Br-],12.764969032297218,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)C.[Br-],8.697368606117854,reg,acyclic
C=CC(=O)OCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],12.298853756272251,reg,acyclic
C=CC(=O)OCCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],10.249904638447655,reg,acyclic
C=CC(=O)OCCCCCCCCC[N+](CC)(CC)CC.[Br-],12.40203506943115,reg,acyclic
C=CC(=O)OCCCCCC[N+](CC)(CC)CC.[Br-],12.57211925860338,reg,acyclic
C=CC(=O)OCC[N+](CC)(CC)CC.[Br-],12.835440246621957,reg,acyclic
C=CC(=O)OCCC[N+](CC)(CC)CC.[Br-],12.764969032297218,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)C.[Br-],8.697368606117854,reg,acyclic
C=CC(=O)OCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],12.298853756272251,reg,acyclic
C=CC(=O)OCCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],11.249904638447655,reg,acyclic
C=CC(=O)OCCCCCCCCC[N+](CC)(CC)CC.[Br-],12.40203506943115,reg,acyclic
C=CC(=O)OCCCCCC[N+](CC)(CC)CC.[Br-],12.57211925860338,reg,acyclic
C=CC(=O)OCC[N+](CC)(CC)CC.[Br-],12.835440246621957,reg,acyclic
C=CC(=O)OCCC[N+](CC)(CC)CC.[Br-],12.764969032297218,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)C.[Br-],9.697368606117854,reg,acyclic
C=CC(=O)OCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],10.298853756272251,reg,acyclic
C=CC(=O)OCCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],7.249904638447655,reg,acyclic
C=CC(=O)OCCCCCCCCC[N+](CC)(CC)CC.[Br-],10.402035069431149,reg,acyclic
C=CC(=O)OCCCCCC[N+](CC)(CC)CC.[Br-],10.57211925860338,reg,acyclic
C=CC(=O)OCC[N+](CC)(CC)CC.[Br-],10.835440246621957,reg,acyclic
C=CC(=O)OCCC[N+](CC)(CC)CC.[Br-],10.76496903229722,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)C.[Br-],8.697368606117854,reg,acyclic
C=CC(=O)OCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],9.298853756272251,reg,acyclic
C=CC(=O)OCCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],7.249904638447655,reg,acyclic
C=CC(=O)OCCCCCCCCC[N+](CC)(CC)CC.[Br-],9.40203506943115,reg,acyclic
C=CC(=O)OCCCCCC[N+](CC)(CC)CC.[Br-],10.57211925860338,reg,acyclic
C=CC(=O)OCC[N+](CC)(CC)CC.[Br-],10.835440246621957,reg,acyclic
C=CC(=O)OCCC[N+](CC)(CC)CC.[Br-],10.76496903229722,reg,acyclic
CCCCCCCCCCCC[N+](C)(C)C.[Br-],8.697368606117854,reg,acyclic
Cc1nc2c(c3c1OC(C)(C)OC3)C[N+](C)(C)C2.[Cl-],11.777829088103255,reg,c1nc2c(c3c1OCOC3)C[NH2+]C2
CC[N+]1(CC)Cc2nc(C)c3c(c2C1)COC(C)(C)O3.[Cl-],11.642282779242853,reg,c1nc2c(c3c1OCOC3)C[NH2+]C2
CCCC[N+]1(CCCC)Cc2nc(C)c3c(c2C1)COC(C)(C)O3.[Cl-],11.404290973920077,reg,c1nc2c(c3c1OCOC3)C[NH2+]C2
CCCCCCCC[N+]1(CCCCCCCC)Cc2nc(C)c3c(c2C1)COC(C)(C)O3.[Cl-],3.0553963903676946,reg,c1nc2c(c3c1OCOC3)C[NH2+]C2
Cc1nc2c(c3c1OC(C)(C)OC3)C[N+](Cc1ccccc1)(Cc1ccccc1)C2.[Cl-],11.160135224063287,reg,c1ccc(C[N+]2(Cc3ccccc3)Cc3ncc4c(c3C2)COCO4)cc1
Cc1nc2c(c3c1OC(C)(C)OC3)C[N+]1(CCOCC1)C2.[Cl-],11.579198449279943,reg,c1nc2c(c3c1OCOC3)C[N+]1(CCOCC1)C2
Cc1nc2c(c3c1OC(C)(C)OC3)C[N+]1(CCCCC1)C2.[Cl-],11.587929792169648,reg,c1nc2c(c3c1OCOC3)C[N+]1(CCCCC1)C2
Cc1[nH+]c2c(c(CO)c1O)C[N+](C)(C)C2.[Cl-].[Cl-],11.796203006181253,reg,c1c[nH+]c2c(c1)C[NH2+]C2
CC[N+]1(CC)Cc2[nH+]c(C)c(O)c(CO)c2C1.[Cl-].[Cl-],11.658999432463396,reg,c1c[nH+]c2c(c1)C[NH2+]C2
CCCC[N+]1(CCCC)Cc2[nH+]c(C)c(O)c(CO)c2C1.[Cl-].[Cl-],11.418452916354697,reg,c1c[nH+]c2c(c1)C[NH2+]C2
CCCCCCCC[N+]1(CCCCCCCC)Cc2[nH+]c(C)c(O)c(CO)c2C1.[Cl-].[Cl-],4.066243071107039,reg,c1c[nH+]c2c(c1)C[NH2+]C2
Cc1[nH+]c2c(c(CO)c1O)C[N+](Cc1ccccc1)(Cc1ccccc1)C2.[Cl-].[Cl-],11.172083132278175,reg,c1ccc(C[N+]2(Cc3ccccc3)Cc3ccc[nH+]c3C2)cc1
Cc1[nH+]c2c(c(CO)c1O)C[N+]1(CCOCC1)C2.[Cl-].[Cl-],11.595195908538647,reg,c1c[nH+]c2c(c1)C[N+]1(CCOCC1)C2
Cc1[nH+]c2c(c(CO)c1O)C[N+]1(CCCCC1)C2.[Cl-].[Cl-],11.604024907029903,reg,c1c[nH+]c2c(c1)C[N+]1(CCCCC1)C2
CCCCCCCC[N+](C)(C)Cc1nc(C)c2c(c1C[N+](C)(C)CCCCCCCC)COC(C)(C)O2.[Cl-].[Cl-],2.759343739032078,reg,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1[nH+]c(C)c(O)c(CO)c1C[N+](C)(C)CCCCCCCC.[Cl-].[Cl-].[Cl-],6.768171949211608,reg,c1cc[nH+]cc1
CC[N+](CC)(CC)Cc1nc(C)c2c(c1CO)COC(C)(C)O2.[Br-],11.275640779551415,reg,c1cc2c(cn1)OCOC2
CCCCCCCC[N+](C)(C)Cc1nc(C)c2c(c1CO)COC(C)(C)O2.[Br-],7.121960567551429,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1nc(C)c2c(c1CO)COC(C)(C)O2.[Br-],6.737593303045573,reg,c1cc2c(cn1)OCOC2
CC[N+](CC)(CC)Cc1[nH+]c(C)c(O)c(CO)c1CO.[Br-].[Br-],11.13647700409725,reg,c1cc[nH+]cc1
CCCCCCCC[N+](C)(C)Cc1[nH+]c(C)c(O)c(CO)c1CO.[Br-].[Br-],10.964872789398418,reg,c1cc[nH+]cc1
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1[nH+]c(C)c(O)c(CO)c1CO.[Br-].[Br-],9.608320111176598,reg,c1cc[nH+]cc1
CCCCCCCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],8.342883912132146,reg,c1cc2c(cn1)OCOC2
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2.[Cl-],2.9288908781742227,reg,c1cc2c(cn1)OCOC2
